algorithm,scenario,instance,seed,trial_id,rung,fidelity,validation_error,simulated_cost,cumulative_cost,best_validation_error,config_json
bohb,lcbench,167185,6,1,1,1.0,-10.941965103149414,8.75462818145752,8.75462818145752,-10.941965103149414,"{""OpenML_task_id"": ""167185"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
bohb,lcbench,167185,6,1,2,3.0,-11.148152351379395,32.98076629638672,41.73539447784424,-11.148152351379395,"{""OpenML_task_id"": ""167185"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
bohb,lcbench,167185,6,1,3,9.0,-12.653534889221191,83.33091735839844,125.06631183624268,-12.653534889221191,"{""OpenML_task_id"": ""167185"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
bohb,lcbench,167185,6,1,4,27.0,-16.319076538085938,212.82284545898438,337.88915729522705,-16.319076538085938,"{""OpenML_task_id"": ""167185"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
bohb,lcbench,167185,6,1,5,52.0,-18.058034896850586,416.7976379394531,754.6867952346802,-18.058034896850586,"{""OpenML_task_id"": ""167185"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
bohb,lcbench,167185,6,2,1,1.0,-10.129351615905762,14.119156837463379,768.8059520721436,-18.058034896850586,"{""OpenML_task_id"": ""167185"", ""batch_size"": 132, ""learning_rate"": 0.0039011207398969303, ""max_dropout"": 0.4828327121028261, ""max_units"": 631, ""momentum"": 0.771961545235925, ""num_layers"": 3, ""weight_decay"": 0.05180846083580689}"
bohb,lcbench,167185,6,3,1,1.0,-8.635766983032227,9.61501693725586,778.4209690093994,-18.058034896850586,"{""OpenML_task_id"": ""167185"", ""batch_size"": 119, ""learning_rate"": 0.008631082894759624, ""max_dropout"": 0.9902242713734164, ""max_units"": 621, ""momentum"": 0.46774883198640094, ""num_layers"": 4, ""weight_decay"": 0.08017407363703627}"
bohb,lcbench,167185,6,4,1,1.0,-10.772282600402832,9.001449584960938,787.4224185943604,-18.058034896850586,"{""OpenML_task_id"": ""167185"", ""batch_size"": 78, ""learning_rate"": 0.010507612252183463, ""max_dropout"": 0.14784469308086157, ""max_units"": 172, ""momentum"": 0.6486641812408511, ""num_layers"": 5, ""weight_decay"": 0.05759947567881025}"
bohb,lcbench,167185,6,4,2,3.0,-13.130242347717285,37.61180114746094,825.0342197418213,-18.058034896850586,"{""OpenML_task_id"": ""167185"", ""batch_size"": 78, ""learning_rate"": 0.010507612252183463, ""max_dropout"": 0.14784469308086157, ""max_units"": 172, ""momentum"": 0.6486641812408511, ""num_layers"": 5, ""weight_decay"": 0.05759947567881025}"
bohb,lcbench,167185,6,4,3,9.0,-18.755102157592773,112.51439666748047,937.5486164093018,-18.755102157592773,"{""OpenML_task_id"": ""167185"", ""batch_size"": 78, ""learning_rate"": 0.010507612252183463, ""max_dropout"": 0.14784469308086157, ""max_units"": 172, ""momentum"": 0.6486641812408511, ""num_layers"": 5, ""weight_decay"": 0.05759947567881025}"
