algorithm,scenario,instance,seed,trial_id,rung,fidelity,validation_error,simulated_cost,cumulative_cost,best_validation_error,config_json
bohb,lcbench,168330,0,1,1,1.0,-21.769100189208984,7.077080249786377,7.077080249786377,-21.769100189208984,"{""OpenML_task_id"": ""168330"", ""batch_size"": 107, ""learning_rate"": 0.013981961408994055, ""max_dropout"": 0.6027633760716439, ""max_units"": 290, ""momentum"": 0.47705277141162516, ""num_layers"": 3, ""weight_decay"": 0.04376434525415663}"
bohb,lcbench,168330,0,1,2,3.0,-51.56624984741211,16.001693725585938,23.078773975372314,-51.56624984741211,"{""OpenML_task_id"": ""168330"", ""batch_size"": 107, ""learning_rate"": 0.013981961408994055, ""max_dropout"": 0.6027633760716439, ""max_units"": 290, ""momentum"": 0.47705277141162516, ""num_layers"": 3, ""weight_decay"": 0.04376434525415663}"
bohb,lcbench,168330,0,1,3,9.0,-52.32321548461914,40.520668029785156,63.59944200515747,-52.32321548461914,"{""OpenML_task_id"": ""168330"", ""batch_size"": 107, ""learning_rate"": 0.013981961408994055, ""max_dropout"": 0.6027633760716439, ""max_units"": 290, ""momentum"": 0.47705277141162516, ""num_layers"": 3, ""weight_decay"": 0.04376434525415663}"
bohb,lcbench,168330,0,1,4,27.0,-52.80522918701172,95.10861206054688,158.70805406570435,-52.80522918701172,"{""OpenML_task_id"": ""168330"", ""batch_size"": 107, ""learning_rate"": 0.013981961408994055, ""max_dropout"": 0.6027633760716439, ""max_units"": 290, ""momentum"": 0.47705277141162516, ""num_layers"": 3, ""weight_decay"": 0.04376434525415663}"
bohb,lcbench,168330,0,1,5,52.0,-53.67464065551758,158.395263671875,317.10331773757935,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 107, ""learning_rate"": 0.013981961408994055, ""max_dropout"": 0.6027633760716439, ""max_units"": 290, ""momentum"": 0.47705277141162516, ""num_layers"": 3, ""weight_decay"": 0.04376434525415663}"
bohb,lcbench,168330,0,2,1,1.0,-26.900636672973633,7.02130126953125,324.1246190071106,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 352, ""learning_rate"": 0.07780155576901421, ""max_dropout"": 0.3834415188257777, ""max_units"": 575, ""momentum"": 0.570716478580085, ""num_layers"": 1, ""weight_decay"": 0.03928455176212197}"
bohb,lcbench,168330,0,2,2,3.0,-53.544857025146484,16.297321319580078,340.4219403266907,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 352, ""learning_rate"": 0.07780155576901421, ""max_dropout"": 0.3834415188257777, ""max_units"": 575, ""momentum"": 0.570716478580085, ""num_layers"": 1, ""weight_decay"": 0.03928455176212197}"
bohb,lcbench,168330,0,2,3,9.0,-53.0784912109375,36.129478454589844,376.5514187812805,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 352, ""learning_rate"": 0.07780155576901421, ""max_dropout"": 0.3834415188257777, ""max_units"": 575, ""momentum"": 0.570716478580085, ""num_layers"": 1, ""weight_decay"": 0.03928455176212197}"
bohb,lcbench,168330,0,2,4,27.0,-51.46938705444336,67.93317413330078,444.4845929145813,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 352, ""learning_rate"": 0.07780155576901421, ""max_dropout"": 0.3834415188257777, ""max_units"": 575, ""momentum"": 0.570716478580085, ""num_layers"": 1, ""weight_decay"": 0.03928455176212197}"
bohb,lcbench,168330,0,3,1,1.0,-26.549930572509766,5.891780376434326,450.3763732910156,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 290, ""learning_rate"": 0.0010284625479837638, ""max_dropout"": 0.6481718720511972, ""max_units"": 178, ""momentum"": 0.9518680914682113, ""num_layers"": 1, ""weight_decay"": 0.09786204803985407}"
bohb,lcbench,168330,0,3,2,3.0,-45.23814392089844,14.294859886169434,464.67123317718506,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 290, ""learning_rate"": 0.0010284625479837638, ""max_dropout"": 0.6481718720511972, ""max_units"": 178, ""momentum"": 0.9518680914682113, ""num_layers"": 1, ""weight_decay"": 0.09786204803985407}"
bohb,lcbench,168330,0,4,1,1.0,-23.66584587097168,6.619693756103516,471.2909269332886,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 255, ""learning_rate"": 0.0024234724484675954, ""max_dropout"": 0.7805291762864555, ""max_units"": 89, ""momentum"": 0.6695297089814962, ""num_layers"": 2, ""weight_decay"": 0.05374194921260658}"
bohb,lcbench,168330,0,5,1,1.0,-21.269161224365234,8.03508186340332,479.3260087966919,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 222, ""learning_rate"": 0.00020783697921338164, ""max_dropout"": 0.4736004193466574, ""max_units"": 107, ""momentum"": 0.7558571776447727, ""num_layers"": 5, ""weight_decay"": 0.056847710547376175}"
bohb,lcbench,168330,0,6,1,1.0,-22.596637725830078,6.754957675933838,486.08096647262573,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 352, ""learning_rate"": 0.0021103224741454993, ""max_dropout"": 0.7987172521596163, ""max_units"": 115, ""momentum"": 0.33894091617227695, ""num_layers"": 5, ""weight_decay"": 0.05680913341203434}"
bohb,lcbench,168330,0,7,1,1.0,-20.37759780883789,7.788260459899902,493.86922693252563,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 49, ""learning_rate"": 0.006389822484720019, ""max_dropout"": 0.7659347001611622, ""max_units"": 501, ""momentum"": 0.2262478988831088, ""num_layers"": 4, ""weight_decay"": 0.053845938045351135}"
bohb,lcbench,168330,0,8,1,1.0,-22.063081741333008,9.821398735046387,503.690625667572,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 36, ""learning_rate"": 0.018190020178900635, ""max_dropout"": 0.417893017871371, ""max_units"": 631, ""momentum"": 0.12279445875056427, ""num_layers"": 4, ""weight_decay"": 0.07990196601455946}"
bohb,lcbench,168330,0,9,1,1.0,-20.869449615478516,3.367788553237915,507.05841422080994,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 49, ""learning_rate"": 0.07465283384264569, ""max_dropout"": 0.8842630032318515, ""max_units"": 115, ""momentum"": 0.2783534335634714, ""num_layers"": 4, ""weight_decay"": 0.07134979564150742}"
bohb,lcbench,168330,0,10,1,1.0,-23.10273551940918,6.466301918029785,513.5247161388397,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 473, ""learning_rate"": 0.012457985241930284, ""max_dropout"": 0.8629317744855795, ""max_units"": 66, ""momentum"": 0.3981739057222441, ""num_layers"": 4, ""weight_decay"": 0.01970004290731514}"
bohb,lcbench,168330,0,10,2,3.0,-32.672569274902344,17.532821655273438,531.0575377941132,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 473, ""learning_rate"": 0.012457985241930284, ""max_dropout"": 0.8629317744855795, ""max_units"": 66, ""momentum"": 0.3981739057222441, ""num_layers"": 4, ""weight_decay"": 0.01970004290731514}"
bohb,lcbench,168330,0,11,1,1.0,-21.306358337402344,8.156400680541992,539.2139384746552,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 176, ""learning_rate"": 0.00016645078936638715, ""max_dropout"": 0.8301161572012865, ""max_units"": 71, ""momentum"": 0.3722746802012975, ""num_layers"": 4, ""weight_decay"": 0.08199696164350533}"
bohb,lcbench,168330,0,12,1,1.0,-21.910463333129883,8.174528121948242,547.3884665966034,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 337, ""learning_rate"": 0.0007282325124201465, ""max_dropout"": 0.8182118233860348, ""max_units"": 88, ""momentum"": 0.45221373872801507, ""num_layers"": 3, ""weight_decay"": 0.03751524583741362}"
bohb,lcbench,168330,0,13,1,1.0,-19.1107234954834,6.7326459884643555,554.1211125850677,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 33, ""learning_rate"": 0.00047052429038618856, ""max_dropout"": 0.7321935265974525, ""max_units"": 67, ""momentum"": 0.3847360720101777, ""num_layers"": 4, ""weight_decay"": 0.04131915661572059}"
bohb,lcbench,168330,0,14,1,1.0,-19.51582145690918,14.736907005310059,568.8580195903778,-53.67464065551758,"{""OpenML_task_id"": ""168330"", ""batch_size"": 24, ""learning_rate"": 0.00022384098713266716, ""max_dropout"": 0.6092500950608316, ""max_units"": 616, ""momentum"": 0.774959704853954, ""num_layers"": 4, ""weight_decay"": 0.0040495566998304785}"
