algorithm,scenario,instance,seed,trial_id,rung,fidelity,validation_error,simulated_cost,cumulative_cost,best_validation_error,config_json
asha,lcbench,189906,6,1,1,1.0,-12.129624366760254,3.0149874687194824,3.0149874687194824,-12.129624366760254,"{""OpenML_task_id"": ""189906"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
asha,lcbench,189906,6,1,2,3.0,-13.25318717956543,9.86462688446045,12.879614353179932,-13.25318717956543,"{""OpenML_task_id"": ""189906"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
asha,lcbench,189906,6,1,3,9.0,-15.040058135986328,22.88201141357422,35.76162576675415,-15.040058135986328,"{""OpenML_task_id"": ""189906"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
asha,lcbench,189906,6,1,4,27.0,-21.46433448791504,39.46505355834961,75.22667932510376,-21.46433448791504,"{""OpenML_task_id"": ""189906"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
asha,lcbench,189906,6,1,5,52.0,-23.350412368774414,62.12240982055664,137.3490891456604,-23.350412368774414,"{""OpenML_task_id"": ""189906"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
asha,lcbench,189906,6,2,1,1.0,-11.108549118041992,8.433899879455566,145.78298902511597,-23.350412368774414,"{""OpenML_task_id"": ""189906"", ""batch_size"": 132, ""learning_rate"": 0.0039011207398969303, ""max_dropout"": 0.4828327121028261, ""max_units"": 631, ""momentum"": 0.771961545235925, ""num_layers"": 3, ""weight_decay"": 0.05180846083580689}"
asha,lcbench,189906,6,3,1,1.0,-11.692264556884766,6.176252365112305,151.95924139022827,-23.350412368774414,"{""OpenML_task_id"": ""189906"", ""batch_size"": 119, ""learning_rate"": 0.008631082894759624, ""max_dropout"": 0.9902242713734164, ""max_units"": 621, ""momentum"": 0.46774883198640094, ""num_layers"": 4, ""weight_decay"": 0.08017407363703627}"
asha,lcbench,189906,6,3,2,3.0,-28.055377960205078,17.59557342529297,169.55481481552124,-28.055377960205078,"{""OpenML_task_id"": ""189906"", ""batch_size"": 119, ""learning_rate"": 0.008631082894759624, ""max_dropout"": 0.9902242713734164, ""max_units"": 621, ""momentum"": 0.46774883198640094, ""num_layers"": 4, ""weight_decay"": 0.08017407363703627}"
asha,lcbench,189906,6,3,3,9.0,-37.17771530151367,43.71121597290039,213.26603078842163,-37.17771530151367,"{""OpenML_task_id"": ""189906"", ""batch_size"": 119, ""learning_rate"": 0.008631082894759624, ""max_dropout"": 0.9902242713734164, ""max_units"": 621, ""momentum"": 0.46774883198640094, ""num_layers"": 4, ""weight_decay"": 0.08017407363703627}"
asha,lcbench,189906,6,3,4,27.0,-40.16790771484375,117.87474060058594,331.14077138900757,-40.16790771484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 119, ""learning_rate"": 0.008631082894759624, ""max_dropout"": 0.9902242713734164, ""max_units"": 621, ""momentum"": 0.46774883198640094, ""num_layers"": 4, ""weight_decay"": 0.08017407363703627}"
asha,lcbench,189906,6,3,5,52.0,-41.77944564819336,220.07130432128906,551.2120757102966,-41.77944564819336,"{""OpenML_task_id"": ""189906"", ""batch_size"": 119, ""learning_rate"": 0.008631082894759624, ""max_dropout"": 0.9902242713734164, ""max_units"": 621, ""momentum"": 0.46774883198640094, ""num_layers"": 4, ""weight_decay"": 0.08017407363703627}"
asha,lcbench,189906,6,4,1,1.0,-15.111316680908203,3.229735851287842,554.4418115615845,-41.77944564819336,"{""OpenML_task_id"": ""189906"", ""batch_size"": 78, ""learning_rate"": 0.010507612252183463, ""max_dropout"": 0.14784469308086157, ""max_units"": 172, ""momentum"": 0.6486641812408511, ""num_layers"": 5, ""weight_decay"": 0.05759947567881025}"
asha,lcbench,189906,6,4,2,3.0,-21.129222869873047,10.669236183166504,565.111047744751,-41.77944564819336,"{""OpenML_task_id"": ""189906"", ""batch_size"": 78, ""learning_rate"": 0.010507612252183463, ""max_dropout"": 0.14784469308086157, ""max_units"": 172, ""momentum"": 0.6486641812408511, ""num_layers"": 5, ""weight_decay"": 0.05759947567881025}"
asha,lcbench,189906,6,4,3,9.0,-28.250661849975586,30.56275177001953,595.6737995147705,-41.77944564819336,"{""OpenML_task_id"": ""189906"", ""batch_size"": 78, ""learning_rate"": 0.010507612252183463, ""max_dropout"": 0.14784469308086157, ""max_units"": 172, ""momentum"": 0.6486641812408511, ""num_layers"": 5, ""weight_decay"": 0.05759947567881025}"
asha,lcbench,189906,6,4,4,27.0,-33.74702072143555,89.60185241699219,685.2756519317627,-41.77944564819336,"{""OpenML_task_id"": ""189906"", ""batch_size"": 78, ""learning_rate"": 0.010507612252183463, ""max_dropout"": 0.14784469308086157, ""max_units"": 172, ""momentum"": 0.6486641812408511, ""num_layers"": 5, ""weight_decay"": 0.05759947567881025}"
asha,lcbench,189906,6,4,5,52.0,-37.25687789916992,152.2344970703125,837.5101490020752,-41.77944564819336,"{""OpenML_task_id"": ""189906"", ""batch_size"": 78, ""learning_rate"": 0.010507612252183463, ""max_dropout"": 0.14784469308086157, ""max_units"": 172, ""momentum"": 0.6486641812408511, ""num_layers"": 5, ""weight_decay"": 0.05759947567881025}"
asha,lcbench,189906,6,5,1,1.0,-9.578965187072754,14.31856632232666,851.8287153244019,-41.77944564819336,"{""OpenML_task_id"": ""189906"", ""batch_size"": 21, ""learning_rate"": 0.0004675744783639273, ""max_dropout"": 0.2178902195166882, ""max_units"": 631, ""momentum"": 0.5096148456994043, ""num_layers"": 3, ""weight_decay"": 0.0255688494195275}"
asha,lcbench,189906,6,6,1,1.0,-11.77418327331543,5.898752689361572,857.7274680137634,-41.77944564819336,"{""OpenML_task_id"": ""189906"", ""batch_size"": 45, ""learning_rate"": 0.0006549965801356293, ""max_dropout"": 0.948690806475028, ""max_units"": 86, ""momentum"": 0.643528957928992, ""num_layers"": 3, ""weight_decay"": 0.04628711111293815}"
asha,lcbench,189906,6,6,2,3.0,-14.699004173278809,18.4420166015625,876.1694846153259,-41.77944564819336,"{""OpenML_task_id"": ""189906"", ""batch_size"": 45, ""learning_rate"": 0.0006549965801356293, ""max_dropout"": 0.948690806475028, ""max_units"": 86, ""momentum"": 0.643528957928992, ""num_layers"": 3, ""weight_decay"": 0.04628711111293815}"
asha,lcbench,189906,6,7,1,1.0,-10.9711332321167,6.523475646972656,882.6929602622986,-41.77944564819336,"{""OpenML_task_id"": ""189906"", ""batch_size"": 330, ""learning_rate"": 0.0016014938971355309, ""max_dropout"": 0.07185832173265416, ""max_units"": 143, ""momentum"": 0.9717333227008468, ""num_layers"": 2, ""weight_decay"": 0.08246442627033093}"
asha,lcbench,189906,6,8,1,1.0,-27.270580291748047,2.8839073181152344,885.5768675804138,-41.77944564819336,"{""OpenML_task_id"": ""189906"", ""batch_size"": 22, ""learning_rate"": 0.0005439218770059765, ""max_dropout"": 0.8880932043198131, ""max_units"": 130, ""momentum"": 0.8796615302898876, ""num_layers"": 1, ""weight_decay"": 0.045027363855136796}"
asha,lcbench,189906,6,8,2,3.0,-41.2637939453125,7.3657355308532715,892.9426031112671,-41.77944564819336,"{""OpenML_task_id"": ""189906"", ""batch_size"": 22, ""learning_rate"": 0.0005439218770059765, ""max_dropout"": 0.8880932043198131, ""max_units"": 130, ""momentum"": 0.8796615302898876, ""num_layers"": 1, ""weight_decay"": 0.045027363855136796}"
asha,lcbench,189906,6,8,3,9.0,-59.94803237915039,12.417902946472168,905.3605060577393,-59.94803237915039,"{""OpenML_task_id"": ""189906"", ""batch_size"": 22, ""learning_rate"": 0.0005439218770059765, ""max_dropout"": 0.8880932043198131, ""max_units"": 130, ""momentum"": 0.8796615302898876, ""num_layers"": 1, ""weight_decay"": 0.045027363855136796}"
asha,lcbench,189906,6,8,4,27.0,-72.40695190429688,21.140316009521484,926.5008220672607,-72.40695190429688,"{""OpenML_task_id"": ""189906"", ""batch_size"": 22, ""learning_rate"": 0.0005439218770059765, ""max_dropout"": 0.8880932043198131, ""max_units"": 130, ""momentum"": 0.8796615302898876, ""num_layers"": 1, ""weight_decay"": 0.045027363855136796}"
asha,lcbench,189906,6,8,5,52.0,-73.6688232421875,30.156963348388672,956.6577854156494,-73.6688232421875,"{""OpenML_task_id"": ""189906"", ""batch_size"": 22, ""learning_rate"": 0.0005439218770059765, ""max_dropout"": 0.8880932043198131, ""max_units"": 130, ""momentum"": 0.8796615302898876, ""num_layers"": 1, ""weight_decay"": 0.045027363855136796}"
