algorithm,scenario,instance,seed,trial_id,rung,fidelity,validation_error,simulated_cost,cumulative_cost,best_validation_error,config_json
asha,lcbench,189906,1,1,1,1.0,-27.395252227783203,3.4082281589508057,3.4082281589508057,-27.395252227783203,"{""OpenML_task_id"": ""189906"", ""batch_size"": 68, ""learning_rate"": 0.01448683388723935, ""max_dropout"": 0.00011437481734488664, ""max_units"": 148, ""momentum"": 0.23061274282723063, ""num_layers"": 1, ""weight_decay"": 0.039664106922329655}"
asha,lcbench,189906,1,1,2,3.0,-48.4570198059082,7.718536853790283,11.126765012741089,-48.4570198059082,"{""OpenML_task_id"": ""189906"", ""batch_size"": 68, ""learning_rate"": 0.01448683388723935, ""max_dropout"": 0.00011437481734488664, ""max_units"": 148, ""momentum"": 0.23061274282723063, ""num_layers"": 1, ""weight_decay"": 0.039664106922329655}"
asha,lcbench,189906,1,1,3,9.0,-65.92925262451172,14.068955421447754,25.195720434188843,-65.92925262451172,"{""OpenML_task_id"": ""189906"", ""batch_size"": 68, ""learning_rate"": 0.01448683388723935, ""max_dropout"": 0.00011437481734488664, ""max_units"": 148, ""momentum"": 0.23061274282723063, ""num_layers"": 1, ""weight_decay"": 0.039664106922329655}"
asha,lcbench,189906,1,1,4,27.0,-75.68180084228516,22.600326538085938,47.79604697227478,-75.68180084228516,"{""OpenML_task_id"": ""189906"", ""batch_size"": 68, ""learning_rate"": 0.01448683388723935, ""max_dropout"": 0.00011437481734488664, ""max_units"": 148, ""momentum"": 0.23061274282723063, ""num_layers"": 1, ""weight_decay"": 0.039664106922329655}"
asha,lcbench,189906,1,1,5,52.0,-77.6947021484375,28.55471420288086,76.35076117515564,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 68, ""learning_rate"": 0.01448683388723935, ""max_dropout"": 0.00011437481734488664, ""max_units"": 148, ""momentum"": 0.23061274282723063, ""num_layers"": 1, ""weight_decay"": 0.039664106922329655}"
asha,lcbench,189906,1,2,1,1.0,-11.222502708435059,5.925247669219971,82.27600884437561,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 61, ""learning_rate"": 0.010214993871440812, ""max_dropout"": 0.9355390708060318, ""max_units"": 669, ""momentum"": 0.3788134300697249, ""num_layers"": 5, ""weight_decay"": 0.02045318045065443}"
asha,lcbench,189906,1,3,1,1.0,-22.701871871948242,0.788017988204956,83.06402683258057,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 336, ""learning_rate"": 0.00012082666253305466, ""max_dropout"": 0.6704675101784022, ""max_units"": 204, ""momentum"": 0.597233947316719, ""num_layers"": 1, ""weight_decay"": 0.07784113974128998}"
asha,lcbench,189906,1,3,2,3.0,-24.102827072143555,2.869962453842163,85.93398928642273,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 336, ""learning_rate"": 0.00012082666253305466, ""max_dropout"": 0.6704675101784022, ""max_units"": 204, ""momentum"": 0.597233947316719, ""num_layers"": 1, ""weight_decay"": 0.07784113974128998}"
asha,lcbench,189906,1,4,1,1.0,-11.592964172363281,6.65595006942749,92.58993935585022,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 191, ""learning_rate"": 0.025601918563697867, ""max_dropout"": 0.09280080864073792, ""max_units"": 269, ""momentum"": 0.8698680242612952, ""num_layers"": 2, ""weight_decay"": 0.008513570694864093}"
asha,lcbench,189906,1,5,1,1.0,-11.730062484741211,4.642334461212158,97.23227381706238,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 18, ""learning_rate"": 0.0003232148147351276, ""max_dropout"": 0.8781425034294131, ""max_units"": 84, ""momentum"": 0.4747857862544964, ""num_layers"": 2, ""weight_decay"": 0.05332119684445198}"
asha,lcbench,189906,1,6,1,1.0,-15.572061538696289,5.039758682250977,102.27203249931335,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 88, ""learning_rate"": 0.001045136963158025, ""max_dropout"": 0.008018173126298378, ""max_units"": 285, ""momentum"": 0.8816025109504267, ""num_layers"": 5, ""weight_decay"": 0.003390325690655663}"
asha,lcbench,189906,1,6,2,3.0,-16.071949005126953,13.891858100891113,116.16389060020447,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 88, ""learning_rate"": 0.001045136963158025, ""max_dropout"": 0.008018173126298378, ""max_units"": 285, ""momentum"": 0.8816025109504267, ""num_layers"": 5, ""weight_decay"": 0.003390325690655663}"
asha,lcbench,189906,1,7,1,1.0,-8.541524887084961,5.356303691864014,121.52019429206848,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 46, ""learning_rate"": 0.03977368221791207, ""max_dropout"": 0.9752580283534336, ""max_units"": 508, ""momentum"": 0.5989523552324939, ""num_layers"": 5, ""weight_decay"": 0.01876042129373966}"
asha,lcbench,189906,1,8,1,1.0,-11.271252632141113,5.039758682250977,126.55995297431946,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 16, ""learning_rate"": 0.0001326276603296896, ""max_dropout"": 0.6161396838756392, ""max_units"": 270, ""momentum"": 0.18242449073595812, ""num_layers"": 2, ""weight_decay"": 0.060798726980769574}"
asha,lcbench,189906,1,9,1,1.0,-9.612594604492188,8.627731323242188,135.18768429756165,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 352, ""learning_rate"": 0.0004214841533301672, ""max_dropout"": 0.7320198865018753, ""max_units"": 981, ""momentum"": 0.11537844522397904, ""num_layers"": 4, ""weight_decay"": 0.0037431206129766876}"
asha,lcbench,189906,1,10,1,1.0,-11.577409744262695,5.0327863693237305,140.22047066688538,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 32, ""learning_rate"": 0.0040652812550268135, ""max_dropout"": 0.5193991718625277, ""max_units"": 77, ""momentum"": 0.2002287096577956, ""num_layers"": 3, ""weight_decay"": 0.08517663960747522}"
asha,lcbench,189906,1,11,1,1.0,-10.959402084350586,5.704921245574951,145.92539191246033,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 83, ""learning_rate"": 0.0032236064061836643, ""max_dropout"": 0.09139669047444166, ""max_units"": 107, ""momentum"": 0.7142976583654735, ""num_layers"": 2, ""weight_decay"": 0.0995630520225387}"
asha,lcbench,189906,1,12,1,1.0,-10.740798950195312,4.14590311050415,150.07129502296448,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 41, ""learning_rate"": 0.002424244547712387, ""max_dropout"": 0.9402751700340343, ""max_units"": 183, ""momentum"": 0.9576139659025725, ""num_layers"": 5, ""weight_decay"": 0.08249413412504404}"
asha,lcbench,189906,1,13,1,1.0,-26.098865509033203,2.8462564945220947,152.91755151748657,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 115, ""learning_rate"": 0.0085350381605252, ""max_dropout"": 0.18974250368747425, ""max_units"": 917, ""momentum"": 0.32304918651907566, ""num_layers"": 1, ""weight_decay"": 0.04914809006349598}"
asha,lcbench,189906,1,13,2,3.0,-39.279273986816406,8.419955253601074,161.33750677108765,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 115, ""learning_rate"": 0.0085350381605252, ""max_dropout"": 0.18974250368747425, ""max_units"": 917, ""momentum"": 0.32304918651907566, ""num_layers"": 1, ""weight_decay"": 0.04914809006349598}"
asha,lcbench,189906,1,13,3,9.0,-55.807647705078125,14.950261116027832,176.28776788711548,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 115, ""learning_rate"": 0.0085350381605252, ""max_dropout"": 0.18974250368747425, ""max_units"": 917, ""momentum"": 0.32304918651907566, ""num_layers"": 1, ""weight_decay"": 0.04914809006349598}"
asha,lcbench,189906,1,14,1,1.0,-12.287230491638184,4.656279563903809,180.9440474510193,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 248, ""learning_rate"": 0.02320718010524102, ""max_dropout"": 0.85179692405478, ""max_units"": 168, ""momentum"": 0.45346867274794755, ""num_layers"": 2, ""weight_decay"": 0.021172468946125893}"
asha,lcbench,189906,1,14,2,3.0,-44.64204788208008,9.224564552307129,190.16861200332642,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 248, ""learning_rate"": 0.02320718010524102, ""max_dropout"": 0.85179692405478, ""max_units"": 168, ""momentum"": 0.45346867274794755, ""num_layers"": 2, ""weight_decay"": 0.021172468946125893}"
asha,lcbench,189906,1,14,3,9.0,-65.74644470214844,19.031875610351562,209.20048761367798,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 248, ""learning_rate"": 0.02320718010524102, ""max_dropout"": 0.85179692405478, ""max_units"": 168, ""momentum"": 0.45346867274794755, ""num_layers"": 2, ""weight_decay"": 0.021172468946125893}"
asha,lcbench,189906,1,14,4,27.0,-73.84606170654297,37.157203674316406,246.35769128799438,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 248, ""learning_rate"": 0.02320718010524102, ""max_dropout"": 0.85179692405478, ""max_units"": 168, ""momentum"": 0.45346867274794755, ""num_layers"": 2, ""weight_decay"": 0.021172468946125893}"
asha,lcbench,189906,1,15,1,1.0,-10.510132789611816,7.687858581542969,254.04554986953735,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 80, ""learning_rate"": 0.0016060669850420145, ""max_dropout"": 0.0015346649633922738, ""max_units"": 293, ""momentum"": 0.610063194525591, ""num_layers"": 2, ""weight_decay"": 0.033577146993179194}"
asha,lcbench,189906,1,16,1,1.0,-22.235679626464844,4.742736339569092,258.78828620910645,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 77, ""learning_rate"": 0.015586505414282368, ""max_dropout"": 0.3256549893731723, ""max_units"": 985, ""momentum"": 0.9154000805067528, ""num_layers"": 1, ""weight_decay"": 0.03432246085047765}"
asha,lcbench,189906,1,16,2,3.0,-71.31769561767578,7.87611198425293,266.6643981933594,-77.6947021484375,"{""OpenML_task_id"": ""189906"", ""batch_size"": 77, ""learning_rate"": 0.015586505414282368, ""max_dropout"": 0.3256549893731723, ""max_units"": 985, ""momentum"": 0.9154000805067528, ""num_layers"": 1, ""weight_decay"": 0.03432246085047765}"
asha,lcbench,189906,1,16,3,9.0,-80.22000122070312,14.757823944091797,281.4222221374512,-80.22000122070312,"{""OpenML_task_id"": ""189906"", ""batch_size"": 77, ""learning_rate"": 0.015586505414282368, ""max_dropout"": 0.3256549893731723, ""max_units"": 985, ""momentum"": 0.9154000805067528, ""num_layers"": 1, ""weight_decay"": 0.03432246085047765}"
asha,lcbench,189906,1,16,4,27.0,-83.29707336425781,24.736656188964844,306.158878326416,-83.29707336425781,"{""OpenML_task_id"": ""189906"", ""batch_size"": 77, ""learning_rate"": 0.015586505414282368, ""max_dropout"": 0.3256549893731723, ""max_units"": 985, ""momentum"": 0.9154000805067528, ""num_layers"": 1, ""weight_decay"": 0.03432246085047765}"
