algorithm,instance,seed,final_best_error,total_cost
bohb,168331,9,-60.93983459472656,102233.528865695
bohb,168335,0,-92.9992904663086,119024.2604124546
bohb,168335,1,-94.5509796142578,160070.57680344582
bohb,168335,2,-93.2452392578125,138864.50758504868
bohb,168335,3,-92.6878433227539,129151.804849267
bohb,168335,4,-94.5458755493164,116231.34999895096
bohb,168335,5,-93.76473236083984,175225.16994464397
bohb,168335,6,-94.82694244384766,145699.77565145493
bohb,168335,7,-94.16793060302734,115031.86134815216
bohb,168335,8,-94.2805404663086,135954.38291740415
bohb,168335,9,-91.5702133178711,135349.14962410927
bohb,168868,0,-98.69025421142578,88746.07979822159
bohb,168868,1,-98.63208770751952,108458.77325677872
bohb,168868,2,-98.6545181274414,96007.96945238112
bohb,168868,3,-98.63741302490234,87150.45301914215
bohb,168868,4,-98.6697235107422,92315.75321757792
bohb,168868,5,-98.56674194335938,112868.45382738112
bohb,168868,6,-98.68151092529295,95141.69543719292
bohb,168868,7,-98.57015991210938,87842.52169418335
bohb,168868,8,-98.55914306640624,98611.24410784245
bohb,168868,9,-98.64501190185548,90943.17461144924
bohb,168908,0,-81.94775390625,643175.801558733
bohb,168908,1,-82.07600402832031,723079.0536334515
bohb,168908,2,-81.96611022949219,706774.4223573208
bohb,168908,3,-82.6314926147461,679970.8844981194
bohb,168908,4,-83.51118469238281,724392.1408572197
bohb,168908,5,-81.71582794189453,695082.1151812077
bohb,168908,6,-83.70742797851562,699746.9160695076
bohb,168908,7,-80.68233489990234,690073.7172231674
bohb,168908,8,-80.94636535644531,660970.5823535919
bohb,168908,9,-80.845458984375,638519.0234661102
bohb,168910,0,-71.9787826538086,183607.4876055717
bohb,168910,1,-70.97161865234375,208873.48363637924
bohb,168910,2,-69.600830078125,199588.01298999783
bohb,168910,3,-67.5355224609375,189597.9742364884
bohb,168910,4,-74.83586120605469,199322.95625305176
bohb,168910,5,-71.76598358154297,202040.9141175747
bohb,168910,6,-68.81704711914062,198044.145809412
bohb,168910,7,-74.48965454101562,195058.82148218155
bohb,168910,8,-70.9576187133789,184907.6573176384
bohb,168910,9,-72.59831237792969,186702.06618237493
bohb,189354,0,-74.2989730834961,439791.74736499786
bohb,189354,1,-74.07568359375,555442.0288319588
bohb,189354,2,-74.94775390625,513512.91276311874
bohb,189354,3,-75.99397277832031,458776.26383781433
bohb,189354,4,-78.42877960205078,470705.95337343216
bohb,189354,5,-71.18608093261719,545071.9214890003
bohb,189354,6,-77.6339340209961,426903.33601140976
bohb,189354,7,-79.97158813476562,408758.1956000328
bohb,189354,8,-74.34207153320312,410635.0976347923
bohb,189354,9,-71.83610534667969,448583.036916256
bohb,189862,0,-86.58656311035156,45790.86474919319
bohb,189862,1,-87.06867980957031,53878.959919810295
bohb,189862,2,-86.35932922363281,53275.44545161724
bohb,189862,3,-86.20217895507812,49549.57214927673
bohb,189862,4,-87.72488403320312,50112.01094555855
bohb,189862,5,-87.65281677246094,55922.93981039524
bohb,189862,6,-88.64344024658203,50960.76525831223
bohb,189862,7,-87.0465087890625,48711.76997923851
bohb,189862,8,-86.19751739501953,46468.253745794296
bohb,189862,9,-86.28704071044922,46236.14132523537
bohb,189865,0,-95.375,40573.81536436081
bohb,189865,1,-95.37794494628906,49051.37375807762
bohb,189865,2,-94.2867202758789,46266.99811625481
bohb,189865,3,-94.35726928710938,42547.39558130503
bohb,189865,4,-95.83417510986328,45076.05611115694
bohb,189865,5,-93.89387512207033,49949.02789962292
bohb,189865,6,-94.3925552368164,43831.82859647274
bohb,189865,7,-95.18181610107422,42215.57288706303
bohb,189865,8,-95.3540496826172,40162.79931622744
bohb,189865,9,-94.15813446044922,40979.90055006743
bohb,189866,0,-70.45635223388672,489402.3607468605
bohb,189866,1,-75.52809143066406,630763.9265832901
bohb,189866,2,-75.24515533447266,548338.7319812775
bohb,189866,3,-72.68428039550781,525195.8302073479
bohb,189866,4,-75.27671813964844,509395.2583293915
bohb,189866,5,-70.54882049560547,599859.7498652935
bohb,189866,6,-73.7454833984375,483134.068696022
bohb,189866,7,-79.23670959472656,450689.9280166626
bohb,189866,8,-72.82791137695312,470647.4796638489
bohb,189866,9,-74.59656524658203,499099.6541032791
bohb,189873,0,-83.04630279541016,1263342.521241188
bohb,189873,1,-80.55374908447266,1527452.1378936768
bohb,189873,2,-82.52978515625,1365945.4635891914
bohb,189873,3,-86.37299346923828,1308210.2000865936
bohb,189873,4,-84.31221771240234,1270546.202178955
bohb,189873,5,-85.48330688476562,1524462.838084221
bohb,189873,6,-77.92845153808594,1181931.9689397812
bohb,189873,7,-84.34574127197266,1194091.2613744736
bohb,189873,8,-85.16783142089844,1308709.8089618683
bohb,189873,9,-78.62840270996094,1356143.7021141052
bohb,189905,0,-93.92863464355467,29692.30833220482
bohb,189905,1,-94.04240417480467,36678.95034390688
bohb,189905,2,-93.92211151123048,35173.485529243946
bohb,189905,3,-93.5776596069336,31908.32407861948
bohb,189905,4,-92.31298065185548,32100.565947055817
bohb,189905,5,-93.38987731933594,39433.92349487543
bohb,189905,6,-93.90545654296876,32988.404593884945
bohb,189905,7,-94.48831176757812,30183.783930838108
bohb,189905,8,-91.60552978515624,30798.409357607365
bohb,189905,9,-92.7428970336914,31067.44452828169
bohb,189906,0,-89.79498291015625,49149.518189549446
bohb,189906,1,-88.84200286865234,56455.68475735188
bohb,189906,2,-88.79369354248047,54386.92226982117
bohb,189906,3,-86.04397583007812,51009.3094959259
bohb,189906,4,-87.71540832519531,52694.702800273895
bohb,189906,5,-87.598388671875,56024.58405870199
bohb,189906,6,-86.95755004882812,52750.19312632084
bohb,189906,7,-89.30931091308594,49278.623728752136
bohb,189906,8,-89.90449523925781,47562.12525242567
bohb,189906,9,-87.8956298828125,48573.90418320894
bohb,189908,0,-89.2077407836914,309275.34499287605
bohb,189908,1,-90.46417236328124,346162.0018746853
bohb,189908,2,-89.23871612548828,343656.3546900749
bohb,189908,3,-89.2459487915039,321351.0860078335
bohb,189908,4,-89.4879379272461,329833.7790994644
bohb,189908,5,-88.96649169921875,326958.2017996311
bohb,189908,6,-87.47781372070312,338062.01969242096
bohb,189908,7,-88.73616027832031,319100.4621884823
bohb,189908,8,-89.9541015625,297233.1864950657
bohb,189908,9,-88.09151458740234,312236.2418167591
bohb,189909,0,-78.36669158935547,60554.39770102501
bohb,189909,1,-76.66091918945312,72359.84891176224
bohb,189909,2,-77.81787872314453,68049.96569657326
bohb,189909,3,-79.4521713256836,61585.041291594505
bohb,189909,4,-78.32159423828125,61643.03589522839
bohb,189909,5,-77.37025451660156,74226.28653931618
bohb,189909,6,-80.06893920898438,66143.11122250557
bohb,189909,7,-81.10813903808594,61597.04063081741
bohb,189909,8,-78.73326873779297,60693.10739278793
bohb,189909,9,-78.14024353027344,62642.09741830826
dehb,3945,0,-98.64273071289062,134660.67560315132
dehb,3945,1,-98.6358871459961,106651.12103366852
dehb,3945,2,-98.62942504882812,63431.0467646122
dehb,3945,3,-98.59902954101562,73583.9402756691
dehb,3945,4,-98.6484375,77050.476790905
dehb,3945,5,-98.6571807861328,104635.04759049416
dehb,3945,6,-98.58991241455078,76249.8085256815
dehb,3945,7,-98.63703155517578,106641.7281832695
dehb,3945,8,-98.65679931640624,104674.8510133028
dehb,3945,9,-98.59864807128906,92972.844455719
dehb,7593,0,-85.27307891845703,1168666.3422193527
dehb,7593,1,-88.20339965820312,766105.9114584923
dehb,7593,2,-84.63533782958984,507073.95156240463
dehb,7593,3,-84.35746765136719,422878.6618556976
dehb,7593,4,-78.29889678955078,1120683.0821580887
dehb,7593,5,-86.56385040283203,917623.3298797607
dehb,7593,6,-86.81372833251953,954036.2469539642
dehb,7593,7,-82.66691589355469,503060.21683216095
dehb,7593,8,-87.07573699951172,1669819.9633026123
dehb,7593,9,-86.26107788085938,576600.4264779091
dehb,34539,0,-98.13241577148438,79949.35267925262
dehb,34539,1,-98.13544464111328,59788.76960134506
dehb,34539,2,-98.05643463134766,35651.77811598778
dehb,34539,3,-97.89559173583984,39686.544729709625
dehb,34539,4,-98.08175659179688,39113.27075457573
dehb,34539,5,-98.0723114013672,59751.071066617966
dehb,34539,6,-98.11199951171876,52757.2826898098
dehb,34539,7,-98.08705139160156,74328.63350319862
dehb,34539,8,-98.08893585205078,54455.36586117744
dehb,34539,9,-97.9944839477539,48435.84487938881
dehb,126025,0,-89.64859771728516,112801.50924372672
dehb,126025,1,-91.50773620605467,52516.93449997902
dehb,126025,2,-90.67935180664062,50634.80626738072
dehb,126025,3,-95.8094253540039,74708.43983387947
dehb,126025,4,-91.65182495117188,38323.15657794476
dehb,126025,5,-90.83966827392578,110944.01620030405
dehb,126025,6,-97.76439666748048,164625.46273338795
dehb,126025,7,-92.60568237304688,101222.11310267448
dehb,126025,8,-90.2300033569336,70556.30494117737
dehb,126025,9,-98.19559478759766,142264.88199484348
dehb,126026,0,-98.33077239990234,81489.14661467075
dehb,126026,1,-98.6157455444336,145063.4833739996
dehb,126026,2,-96.80198669433594,48345.85394454002
dehb,126026,3,-98.56901550292967,63779.01743781567
dehb,126026,4,-96.7102508544922,50556.19327104092
dehb,126026,5,-98.35616302490234,95130.23529267313
dehb,126026,6,-98.618408203125,51611.309344530106
dehb,126026,7,-98.32129669189452,58322.20484697819
dehb,126026,8,-96.5091781616211,68275.57695138454
dehb,126026,9,-96.8303451538086,49320.49283146858
dehb,126029,0,-94.49195098876952,81097.54143416882
dehb,126029,1,-94.59801483154295,54482.0669914484
dehb,126029,2,-94.4253158569336,36832.901473522186
dehb,126029,3,-97.10951232910156,40645.427127838135
dehb,126029,4,-94.86642456054688,41786.89755916596
dehb,126029,5,-95.04505157470705,207869.33658623687
dehb,126029,6,-96.63349151611328,87468.84970593452
dehb,126029,7,-93.70401763916016,58221.537648916245
dehb,126029,8,-94.62135314941406,56160.29424095154
dehb,126029,9,-94.8218231201172,49454.03970396519
dehb,146212,0,-98.09574127197266,227085.13517093656
dehb,146212,1,-97.8344955444336,156553.93935251236
dehb,146212,2,-98.04094696044922,104398.41286277772
dehb,146212,3,-97.92200469970705,61134.270258426666
dehb,146212,4,-97.97032165527344,85931.15264034271
dehb,146212,5,-97.9593734741211,157691.15898370743
dehb,146212,6,-97.888427734375,120712.62623596191
dehb,146212,7,-97.1581802368164,60064.02398633957
dehb,146212,8,-97.99788665771484,102493.60473918916
dehb,146212,9,-98.0677719116211,136762.57021331787
dehb,167104,0,-93.09651947021484,66964.94502437115
dehb,167104,1,-95.02417755126952,82049.41868782043
dehb,167104,2,-93.99855041503906,20880.99876344204
dehb,167104,3,-93.4046401977539,30885.79117178917
dehb,167104,4,-93.18270874023438,74595.09486484528
dehb,167104,5,-94.04639434814452,51883.44449579716
dehb,167104,6,-93.5094985961914,44729.00159198046
dehb,167104,7,-93.02404022216795,35284.47146862745
dehb,167104,8,-94.13853454589844,45198.08192422986
dehb,167104,9,-95.04689025878906,61114.07413625717
dehb,167149,0,-98.43123626708984,53864.720939219
dehb,167149,1,-98.3440399169922,50139.408202290535
dehb,167149,2,-98.1876449584961,40161.70351481438
dehb,167149,3,-98.08856201171876,32704.714914917942
dehb,167149,4,-97.2537078857422,44921.23914647102
dehb,167149,5,-98.3019790649414,58343.41016989946
dehb,167149,6,-97.34220123291016,34566.073691904545
dehb,167149,7,-97.33845520019533,56862.22012090683
dehb,167149,8,-97.84844970703124,53733.17749398947
dehb,167149,9,-98.37890625,46696.97756278515
dehb,167152,0,-97.23834228515624,42056.29690384865
dehb,167152,1,-96.96104431152344,40590.498982191086
dehb,167152,2,-96.60072326660156,29967.051119804382
dehb,167152,3,-97.17091369628906,68919.50989317894
dehb,167152,4,-96.24543762207033,42648.91321730614
dehb,167152,5,-97.38460540771484,73877.22804355621
dehb,167152,6,-96.40025329589844,31241.941757917404
dehb,167152,7,-96.63684844970705,25341.567180156708
dehb,167152,8,-96.55642700195312,29038.954313397408
dehb,167152,9,-96.467529296875,37597.86182296276
dehb,167161,0,-83.8973159790039,111701.304210186
dehb,167161,1,-88.82829284667969,46573.1682831049
dehb,167161,2,-86.57186889648438,22348.05293881893
dehb,167161,3,-86.30802154541016,28251.32664501667
dehb,167161,4,-86.65843200683594,28175.251195073128
dehb,167161,5,-87.52710723876953,49655.33551073074
dehb,167161,6,-86.45269012451172,26785.71992337704
dehb,167161,7,-80.65616607666016,45418.60654300451
dehb,167161,8,-87.0260238647461,34339.54736053944
dehb,167161,9,-87.30484008789062,47026.49068713188
dehb,167168,0,-85.89601135253906,71158.71245479584
dehb,167168,1,-87.24253845214844,94603.21784174442
dehb,167168,2,-84.04512786865234,60595.54182696343
dehb,167168,3,-87.79768371582031,61232.12856698036
dehb,167168,4,-84.99378967285156,86495.02415943146
dehb,167168,5,-85.87446594238281,99314.68217539787
dehb,167168,6,-83.7850112915039,64629.03234922886
dehb,167168,7,-86.53946685791016,112259.7132217884
dehb,167168,8,-81.04740142822266,53090.701683819294
dehb,167168,9,-88.0843734741211,152186.18739509585
dehb,167181,0,-93.2204360961914,50452.68984425068
dehb,167181,1,-93.212890625,27858.342422127724
dehb,167181,2,-92.62174987792967,22215.16543483734
dehb,167181,3,-92.76901245117188,28870.291685462
dehb,167181,4,-92.878173828125,35812.64264655113
dehb,167181,5,-93.23912811279295,32421.42372202873
dehb,167181,6,-93.15648651123048,28543.519619703293
dehb,167181,7,-93.2427215576172,30746.13764321804
dehb,167181,8,-93.25818634033205,30483.45280647278
dehb,167181,9,-92.53179931640624,33576.90034043789
dehb,167184,0,-84.29203796386719,45861.2783010006
dehb,167184,1,-84.18344116210938,32862.47404873371
dehb,167184,2,-83.434814453125,22752.20686852932
dehb,167184,3,-84.39654541015625,29488.382447361942
dehb,167184,4,-84.00814819335938,23866.44030201435
dehb,167184,5,-84.32881164550781,31273.34373629093
dehb,167184,6,-82.38015747070312,32376.74228143692
dehb,167184,7,-77.66978454589844,74337.5693564415
dehb,167184,8,-83.99290466308594,33602.83188724518
dehb,167184,9,-83.65767669677734,51089.08559548855
dehb,167185,0,-96.69384765625,89972.93408346176
dehb,167185,1,-96.27957153320312,50557.88345336914
dehb,167185,2,-96.09272003173828,66761.75837469101
dehb,167185,3,-96.71695709228516,157927.80876636505
dehb,167185,4,-95.79834747314452,113187.43959760666
dehb,167185,5,-96.7437973022461,105998.73780083656
dehb,167185,6,-96.5374526977539,68411.5934870243
dehb,167185,7,-96.2220687866211,49563.2604470253
dehb,167185,8,-96.59774780273438,83264.2011204958
dehb,167185,9,-96.6290283203125,77829.51970744133
dehb,167190,0,-86.92400360107422,88123.26796555519
dehb,167190,1,-88.69680786132812,46064.837685108185
dehb,167190,2,-86.85896301269531,35256.24324655533
dehb,167190,3,-88.76115417480469,68783.62312197685
dehb,167190,4,-89.01455688476562,28994.36745023728
dehb,167190,5,-87.75399780273438,43082.11537861824
dehb,167190,6,-91.08839416503906,70546.67471563816
dehb,167190,7,-84.07530212402344,46146.9915946722
dehb,167190,8,-87.5750732421875,43789.24851799011
dehb,167190,9,-88.29906463623047,31636.518248200417
dehb,167200,0,-81.35218811035156,234902.8773784637
dehb,167200,1,-82.45271301269531,150339.15945208073
dehb,167200,2,-76.22590637207031,66227.99756193161
dehb,167200,3,-84.48422241210938,95185.5425710678
dehb,167200,4,-75.62712097167969,97264.05956101418
dehb,167200,5,-82.71927642822266,111569.9750970602
dehb,167200,6,-84.7101821899414,113278.04214322568
dehb,167200,7,-77.47391510009766,127315.31639695168
dehb,167200,8,-78.73661041259766,138219.9248085022
dehb,167200,9,-83.47025299072266,113650.36011767387
dehb,167201,0,-80.16950988769531,184650.3788640499
dehb,167201,1,-83.87206268310547,101691.01928567886
dehb,167201,2,-81.85320281982422,76999.19827079773
dehb,167201,3,-82.03102111816406,94079.28164243698
dehb,167201,4,-83.91059112548828,86186.88334870338
dehb,167201,5,-84.3864517211914,101925.19090342522
dehb,167201,6,-82.93160247802734,140008.6616268158
dehb,167201,7,-79.66421508789062,162409.93214797974
dehb,167201,8,-83.90702819824219,106620.83030116558
dehb,167201,9,-83.30768585205078,94261.53863787653
dehb,168329,0,-45.98877716064453,179263.84591817856
dehb,168329,1,-41.44499588012695,136747.49942815304
dehb,168329,2,-41.68929672241211,112866.32293081284
dehb,168329,3,-42.97649002075195,133721.8396860361
dehb,168329,4,-36.72558975219727,139626.1864542961
dehb,168329,5,-36.82761764526367,108425.97181415558
dehb,168329,6,-40.112037658691406,102380.07925891876
dehb,168329,7,-38.62319564819336,168510.61715841293
dehb,168329,8,-37.83769989013672,161984.63557124138
dehb,168329,9,-46.629981994628906,327623.81944155693
dehb,168330,0,-71.8990707397461,152702.71081209183
dehb,168330,1,-69.78258514404297,116681.60549402235
dehb,168330,2,-67.56140899658203,119662.31675100328
dehb,168330,3,-74.37814331054688,98281.9917974472
dehb,168330,4,-72.18982696533203,274266.94652223587
dehb,168330,5,-75.20720672607422,138729.21259903908
dehb,168330,6,-70.25791931152344,160316.57563066485
dehb,168330,7,-66.27995300292969,107903.4413113594
dehb,168330,8,-66.50244903564453,219390.7207999229
dehb,168330,9,-71.52751922607422,378969.3848209381
dehb,168331,0,-80.3657455444336,94864.7125570774
dehb,168331,1,-82.63277435302734,69610.23601293564
dehb,168331,2,-83.46284484863281,82341.46207129955
dehb,168331,3,-80.87950134277344,88506.7650847435
dehb,168331,4,-81.61239624023438,155908.10291957855
dehb,168331,5,-83.27102661132812,244574.0275708437
dehb,168331,6,-84.62325286865234,85978.10607528687
dehb,168331,7,-77.12996673583984,100963.59864473344
dehb,168331,8,-76.97319793701172,139281.81761336327
dehb,168331,9,-77.45491027832031,235144.270717144
dehb,168335,0,-98.05152893066406,291499.1563255787
dehb,168335,1,-98.41644287109376,401256.9328150749
dehb,168335,2,-96.6219482421875,76382.89919674397
dehb,168335,3,-98.1396026611328,100540.48360037804
dehb,168335,4,-94.82694244384766,101440.7064293623
dehb,168335,5,-94.14107513427734,138826.93867647648
dehb,168335,6,-97.95182037353516,83802.95101946592
dehb,168335,7,-95.60541534423828,117084.28568840028
dehb,168335,8,-97.36209106445312,369383.4400188923
dehb,168335,9,-98.16267395019533,269212.1998382807
dehb,168868,0,-98.72677612304688,102777.47040981054
dehb,168868,1,-98.7172622680664,67896.15385818481
dehb,168868,2,-98.72030639648438,42680.84945333004
dehb,168868,3,-98.7172622680664,44468.53430294991
dehb,168868,4,-98.71764373779295,46564.01508188248
dehb,168868,5,-98.64234924316406,83987.1316306591
dehb,168868,6,-98.74427032470705,39697.50637248159
dehb,168868,7,-98.15586853027344,77781.84044289589
dehb,168868,8,-98.62677001953124,79077.47377681732
dehb,168868,9,-98.71536254882812,60239.78695511818
dehb,168908,0,-91.59529113769533,1007921.177797556
dehb,168908,1,-93.01148223876952,922100.8194742204
dehb,168908,2,-85.6831283569336,848825.0776634216
dehb,168908,3,-87.87325286865234,1000577.6852383614
dehb,168908,4,-86.63201904296875,972360.6949930192
dehb,168908,5,-91.88007354736328,963418.4757463932
dehb,168908,6,-90.43242645263672,944810.9477872849
dehb,168908,7,-75.9854507446289,555085.7989840508
dehb,168908,8,-82.35853576660156,848379.1784677505
dehb,168908,9,-85.83802032470703,939531.226518154
dehb,168910,0,-87.58081817626953,187079.5566902161
dehb,168910,1,-87.6382827758789,243424.3011875153
dehb,168910,2,-85.72281646728516,239549.9397521019
dehb,168910,3,-86.94312286376953,292538.5058736801
dehb,168910,4,-69.22747039794922,156272.98221588135
dehb,168910,5,-85.86154174804688,213421.31228613853
dehb,168910,6,-69.71215057373047,127556.44195222856
dehb,168910,7,-86.75043487548828,230738.50143623352
dehb,168910,8,-69.92868041992188,104395.36304163931
dehb,168910,9,-72.29264831542969,104929.30194568634
dehb,189354,0,-86.74675750732422,1019490.910098076
dehb,189354,1,-90.2519302368164,590946.576479435
dehb,189354,2,-77.39761352539062,276207.42028045654
dehb,189354,3,-89.02005004882812,416418.1978626251
dehb,189354,4,-77.07573699951172,457776.3678135872
dehb,189354,5,-85.2049789428711,490353.9584803581
dehb,189354,6,-86.97869110107422,903280.5790925026
dehb,189354,7,-76.63855743408203,306114.50784158707
dehb,189354,8,-70.94183349609375,346364.9274072647
dehb,189354,9,-92.840576171875,549226.8432364464
dehb,189862,0,-85.54072570800781,35037.64040124416
dehb,189862,1,-88.39347839355469,46244.82616972923
dehb,189862,2,-90.0335922241211,27133.852433919907
dehb,189862,3,-93.21720123291016,75341.39133381844
dehb,189862,4,-90.16808319091795,28659.60115045309
dehb,189862,5,-89.67626190185547,65603.11032772064
dehb,189862,6,-86.07121276855469,48991.18022048473
dehb,189862,7,-90.01240539550781,59586.409172058105
dehb,189862,8,-87.8712158203125,58617.89089000225
dehb,189862,9,-90.06206512451172,47045.01074409485
dehb,189865,0,-97.44654846191406,53358.76355743408
dehb,189865,1,-97.64616394042967,74757.34359169006
dehb,189865,2,-96.1946258544922,35036.6839158535
dehb,189865,3,-97.39586639404295,68872.86766314507
dehb,189865,4,-94.83206176757812,86004.3762948513
dehb,189865,5,-97.5479965209961,90814.38569760324
dehb,189865,6,-97.58296966552734,53761.74345356226
dehb,189865,7,-94.7936782836914,70257.55636525154
dehb,189865,8,-94.21114349365234,53435.81353846192
dehb,189865,9,-97.73538970947266,56597.69062173367
dehb,189866,0,-89.48345184326172,1211644.4272651672
dehb,189866,1,-89.97526550292969,1117337.9336657524
dehb,189866,2,-85.5995101928711,724869.8658378124
dehb,189866,3,-85.59620666503906,815295.7957656384
dehb,189866,4,-71.84708404541016,587050.5602412224
dehb,189866,5,-89.40996551513672,1449454.457741499
dehb,189866,6,-86.81372833251953,571345.5580108166
dehb,189866,7,-86.4446792602539,315613.73078632355
dehb,189866,8,-72.04674530029297,599644.8292107582
dehb,189866,9,-84.0516128540039,676666.4019594193
dehb,189873,0,-95.29488372802734,1886531.888656616
dehb,189873,1,-96.43704223632812,1554908.7300386429
dehb,189873,2,-94.97254180908205,1054188.035621643
dehb,189873,3,-96.5285186767578,1169705.0521974564
dehb,189873,4,-94.22277069091795,769351.7124862671
dehb,189873,5,-96.14421844482422,1486360.1144571304
dehb,189873,6,-94.20352172851562,1192719.0326604843
dehb,189873,7,-94.23802947998048,1500404.3918075562
dehb,189873,8,-95.5221710205078,1739790.498764038
dehb,189873,9,-98.10519409179688,2082738.003501892
dehb,189905,0,-94.0572738647461,54830.29690182209
dehb,189905,1,-95.52989959716795,50772.41409701109
dehb,189905,2,-94.70419311523438,32385.314224541187
dehb,189905,3,-95.62384796142578,49784.70506215096
dehb,189905,4,-95.84266662597656,98449.6100168228
dehb,189905,5,-95.35000610351562,71701.01319253445
dehb,189905,6,-94.62245178222656,42468.768541157246
dehb,189905,7,-94.35617065429688,37202.91700720787
dehb,189905,8,-95.0091552734375,87980.17162317038
dehb,189905,9,-95.50118255615234,128134.60550928116
dehb,189906,0,-93.55457305908205,59649.8074991703
dehb,189906,1,-93.58307647705078,51262.41967391968
dehb,189906,2,-88.6301040649414,22521.896051049232
dehb,189906,3,-93.46192169189452,68306.8409690857
dehb,189906,4,-88.198974609375,42359.94833064079
dehb,189906,5,-93.12200927734376,81514.73947024345
dehb,189906,6,-93.18629455566406,66845.33138084412
dehb,189906,7,-93.48065948486328,61010.41593170166
dehb,189906,8,-92.1238021850586,40457.7551869452
dehb,189906,9,-93.5603485107422,180068.0774281025
dehb,189908,0,-91.63062286376952,345223.85072493553
dehb,189908,1,-94.45917510986328,426134.4021368027
dehb,189908,2,-91.70378875732422,364501.4235634804
dehb,189908,3,-91.92507934570312,324595.05865859985
dehb,189908,4,-87.49739074707031,567595.8394947052
dehb,189908,5,-92.68856048583984,408272.26719760895
dehb,189908,6,-91.00482940673828,269268.64852404594
dehb,189908,7,-88.75431060791016,267085.9260549545
dehb,189908,8,-91.36034393310548,401465.1578726769
dehb,189908,9,-91.13336944580078,323413.282572031
dehb,189909,0,-86.00746154785156,80501.68026447296
dehb,189909,1,-85.54930877685547,68417.02638566494
dehb,189909,2,-85.48363494873047,59727.92164087296
dehb,189909,3,-84.17726135253906,53019.90620756149
dehb,189909,4,-82.39065551757812,245845.10076236725
dehb,189909,5,-85.66990661621094,102708.93338179588
dehb,189909,6,-83.71549987792969,67865.13117468357
dehb,189909,7,-80.11410522460938,128434.58797430992
dehb,189909,8,-81.62122344970703,103184.8772201538
dehb,189909,9,-81.04583740234375,120721.0529165268
hat,3945,0,-98.44110107421876,66478.83439040184
hat,3945,1,-98.5994110107422,94434.2634088993
hat,3945,2,-98.5340805053711,86682.62051057816
hat,3945,3,-98.5397720336914,86278.58598423004
hat,3945,4,-98.47979736328124,59522.35304749012
hat,3945,5,-98.36639404296876,82707.0308380127
hat,3945,6,-98.50902557373048,62515.1372923851
hat,3945,7,-98.42061614990234,76623.51398682594
hat,3945,8,-98.33304595947266,85140.18479180336
hat,3945,9,-98.4160614013672,83661.87515735626
hat,7593,0,-76.23754119873047,397034.53058052063
hat,7593,1,-75.6636734008789,459335.7247152329
hat,7593,2,-70.65438842773438,206478.3168861866
hat,7593,3,-76.81482696533203,491689.2681088448
hat,7593,4,-76.57372283935547,325019.80714941025
hat,7593,5,-74.71590423583984,511558.8472943306
hat,7593,6,-76.91923522949219,476394.900580883
hat,7593,7,-71.58509063720703,137310.2283024788
hat,7593,8,-78.12394714355469,417968.0107870102
hat,7593,9,-72.46185302734375,284314.49393987656
hat,34539,0,-97.67363739013672,43335.6333245039
hat,34539,1,-97.78511810302734,49872.50740003586
hat,34539,2,-97.52694702148438,53089.65338802338
hat,34539,3,-97.6205825805664,49362.84627878666
hat,34539,4,-97.6608428955078,44434.64717280865
hat,34539,5,-97.52544403076172,50036.2955121994
hat,34539,6,-97.38085174560548,35409.934074640274
hat,34539,7,-96.89006805419922,46518.121657550335
hat,34539,8,-97.40825653076172,42742.03099822998
hat,34539,9,-97.7180633544922,43982.86506164074
hat,126025,0,-86.82913208007812,46016.3792001009
hat,126025,1,-91.02904510498048,63778.31988477707
hat,126025,2,-89.21049499511719,56387.28473329544
hat,126025,3,-88.84371185302734,48973.7724518776
hat,126025,4,-89.06985473632812,35502.25623857975
hat,126025,5,-90.4027862548828,61611.765787005424
hat,126025,6,-88.93561553955078,58701.55339789391
hat,126025,7,-92.1909637451172,50282.8769505024
hat,126025,8,-91.14637756347656,43691.50673699379
hat,126025,9,-90.03289031982422,55670.42151594162
hat,126026,0,-96.12198638916016,18141.40712976456
hat,126026,1,-96.95693969726562,54165.681270718575
hat,126026,2,-96.87364196777344,58148.8258947134
hat,126026,3,-96.11976623535156,42341.72251176834
hat,126026,4,-96.61040496826172,41205.41419172287
hat,126026,5,-96.8833465576172,55513.28010028601
hat,126026,6,-96.06790924072266,43302.72168016434
hat,126026,7,-96.14569854736328,20044.309901475903
hat,126026,8,-97.53258514404295,42312.31327366829
hat,126026,9,-96.67707824707033,53880.88660973311
hat,126029,0,-93.14822387695312,48363.87707471848
hat,126029,1,-92.48506927490234,62596.48872196674
hat,126029,2,-92.5303726196289,51741.35401701927
hat,126029,3,-92.1771011352539,49751.4295579195
hat,126029,4,-92.78868865966795,43174.39214730263
hat,126029,5,-92.91399383544922,62303.30603957176
hat,126029,6,-92.44371032714844,56296.40789413452
hat,126029,7,-92.72216033935548,48806.2299567461
hat,126029,8,-92.17283630371094,48670.03611660004
hat,126029,9,-92.71143341064452,48932.06876039505
hat,146212,0,-97.9076690673828,72700.23149204254
hat,146212,1,-97.59725952148438,86164.24066257477
hat,146212,2,-97.7900161743164,76928.60497713089
hat,146212,3,-97.03431701660156,66346.7690615654
hat,146212,4,-97.6525650024414,74788.21367573738
hat,146212,5,-97.38497924804688,75294.82699108124
hat,146212,6,-97.5040283203125,79431.54854869843
hat,146212,7,-97.28932189941406,55884.26423478127
hat,146212,8,-97.0088882446289,71054.21038579941
hat,146212,9,-97.80245971679688,70069.96386861801
