algorithm,scenario,instance,seed,trial_id,rung,fidelity,validation_error,simulated_cost,cumulative_cost,best_validation_error,config_json
bohb,lcbench,167149,2,1,1,1.0,-45.76275634765625,2.172727346420288,2.172727346420288,-45.76275634765625,"{""OpenML_task_id"": ""167149"", ""batch_size"": 73, ""learning_rate"": 0.00011961308606153212, ""max_dropout"": 0.5496624778787091, ""max_units"": 214, ""momentum"": 0.47412734385786526, ""num_layers"": 3, ""weight_decay"": 0.01545112304220212}"
bohb,lcbench,167149,2,1,2,3.0,-47.093727111816406,8.509201049804688,10.681928396224976,-47.093727111816406,"{""OpenML_task_id"": ""167149"", ""batch_size"": 73, ""learning_rate"": 0.00011961308606153212, ""max_dropout"": 0.5496624778787091, ""max_units"": 214, ""momentum"": 0.47412734385786526, ""num_layers"": 3, ""weight_decay"": 0.01545112304220212}"
bohb,lcbench,167149,2,1,3,9.0,-48.57686996459961,20.412403106689453,31.09433150291443,-48.57686996459961,"{""OpenML_task_id"": ""167149"", ""batch_size"": 73, ""learning_rate"": 0.00011961308606153212, ""max_dropout"": 0.5496624778787091, ""max_units"": 214, ""momentum"": 0.47412734385786526, ""num_layers"": 3, ""weight_decay"": 0.01545112304220212}"
bohb,lcbench,167149,2,1,4,27.0,-48.62152099609375,40.25571823120117,71.3500497341156,-48.62152099609375,"{""OpenML_task_id"": ""167149"", ""batch_size"": 73, ""learning_rate"": 0.00011961308606153212, ""max_dropout"": 0.5496624778787091, ""max_units"": 214, ""momentum"": 0.47412734385786526, ""num_layers"": 3, ""weight_decay"": 0.01545112304220212}"
bohb,lcbench,167149,2,1,5,52.0,-47.16542434692383,70.33584594726562,141.68589568138123,-48.62152099609375,"{""OpenML_task_id"": ""167149"", ""batch_size"": 73, ""learning_rate"": 0.00011961308606153212, ""max_dropout"": 0.5496624778787091, ""max_units"": 214, ""momentum"": 0.47412734385786526, ""num_layers"": 3, ""weight_decay"": 0.01545112304220212}"
bohb,lcbench,167149,2,2,1,1.0,-45.90559005737305,5.460888862609863,147.1467845439911,-48.62152099609375,"{""OpenML_task_id"": ""167149"", ""batch_size"": 180, ""learning_rate"": 0.00022900851352427118, ""max_dropout"": 0.485175909599865, ""max_units"": 370, ""momentum"": 0.8282217820058498, ""num_layers"": 4, ""weight_decay"": 0.049861131393631374}"
bohb,lcbench,167149,2,2,2,3.0,-45.686912536621094,17.962318420410156,165.10910296440125,-48.62152099609375,"{""OpenML_task_id"": ""167149"", ""batch_size"": 180, ""learning_rate"": 0.00022900851352427118, ""max_dropout"": 0.485175909599865, ""max_units"": 370, ""momentum"": 0.8282217820058498, ""num_layers"": 4, ""weight_decay"": 0.049861131393631374}"
bohb,lcbench,167149,2,3,1,1.0,-48.51676559448242,7.481476783752441,172.5905797481537,-48.62152099609375,"{""OpenML_task_id"": ""167149"", ""batch_size"": 122, ""learning_rate"": 0.014429879255368998, ""max_dropout"": 0.2584980864373988, ""max_units"": 291, ""momentum"": 0.46250397073805116, ""num_layers"": 4, ""weight_decay"": 0.007973751246136009}"
bohb,lcbench,167149,2,3,2,3.0,-56.41865539550781,17.821475982666016,190.4120557308197,-56.41865539550781,"{""OpenML_task_id"": ""167149"", ""batch_size"": 122, ""learning_rate"": 0.014429879255368998, ""max_dropout"": 0.2584980864373988, ""max_units"": 291, ""momentum"": 0.46250397073805116, ""num_layers"": 4, ""weight_decay"": 0.007973751246136009}"
bohb,lcbench,167149,2,3,3,9.0,-71.428955078125,26.704254150390625,217.11630988121033,-71.428955078125,"{""OpenML_task_id"": ""167149"", ""batch_size"": 122, ""learning_rate"": 0.014429879255368998, ""max_dropout"": 0.2584980864373988, ""max_units"": 291, ""momentum"": 0.46250397073805116, ""num_layers"": 4, ""weight_decay"": 0.007973751246136009}"
bohb,lcbench,167149,2,3,4,27.0,-85.34781646728516,50.339134216308594,267.4554440975189,-85.34781646728516,"{""OpenML_task_id"": ""167149"", ""batch_size"": 122, ""learning_rate"": 0.014429879255368998, ""max_dropout"": 0.2584980864373988, ""max_units"": 291, ""momentum"": 0.46250397073805116, ""num_layers"": 4, ""weight_decay"": 0.007973751246136009}"
bohb,lcbench,167149,2,3,5,52.0,-89.40858459472656,77.61080169677734,345.06624579429626,-89.40858459472656,"{""OpenML_task_id"": ""167149"", ""batch_size"": 122, ""learning_rate"": 0.014429879255368998, ""max_dropout"": 0.2584980864373988, ""max_units"": 291, ""momentum"": 0.46250397073805116, ""num_layers"": 4, ""weight_decay"": 0.007973751246136009}"
bohb,lcbench,167149,2,4,1,1.0,-61.67725372314453,1.2412209510803223,346.3074667453766,-89.40858459472656,"{""OpenML_task_id"": ""167149"", ""batch_size"": 92, ""learning_rate"": 0.0001569854900969737, ""max_dropout"": 0.42812232759738944, ""max_units"": 84, ""momentum"": 0.21317237481413695, ""num_layers"": 5, ""weight_decay"": 0.022608939940417547}"
bohb,lcbench,167149,2,4,2,3.0,-63.60199737548828,4.00087833404541,350.308345079422,-89.40858459472656,"{""OpenML_task_id"": ""167149"", ""batch_size"": 92, ""learning_rate"": 0.0001569854900969737, ""max_dropout"": 0.42812232759738944, ""max_units"": 84, ""momentum"": 0.21317237481413695, ""num_layers"": 5, ""weight_decay"": 0.022608939940417547}"
bohb,lcbench,167149,2,4,3,9.0,-66.10079193115234,9.820003509521484,360.1283485889435,-89.40858459472656,"{""OpenML_task_id"": ""167149"", ""batch_size"": 92, ""learning_rate"": 0.0001569854900969737, ""max_dropout"": 0.42812232759738944, ""max_units"": 84, ""momentum"": 0.21317237481413695, ""num_layers"": 5, ""weight_decay"": 0.022608939940417547}"
bohb,lcbench,167149,2,4,4,27.0,-66.89784240722656,26.656841278076172,386.78518986701965,-89.40858459472656,"{""OpenML_task_id"": ""167149"", ""batch_size"": 92, ""learning_rate"": 0.0001569854900969737, ""max_dropout"": 0.42812232759738944, ""max_units"": 84, ""momentum"": 0.21317237481413695, ""num_layers"": 5, ""weight_decay"": 0.022608939940417547}"
bohb,lcbench,167149,2,4,5,52.0,-66.10309600830078,56.13176345825195,442.9169533252716,-89.40858459472656,"{""OpenML_task_id"": ""167149"", ""batch_size"": 92, ""learning_rate"": 0.0001569854900969737, ""max_dropout"": 0.42812232759738944, ""max_units"": 84, ""momentum"": 0.21317237481413695, ""num_layers"": 5, ""weight_decay"": 0.022608939940417547}"
bohb,lcbench,167149,2,5,1,1.0,-43.66986846923828,3.190690755844116,446.1076440811157,-89.40858459472656,"{""OpenML_task_id"": ""167149"", ""batch_size"": 23, ""learning_rate"": 0.00045805604740430843, ""max_dropout"": 0.34982628500329926, ""max_units"": 234, ""momentum"": 0.27955147137581915, ""num_layers"": 3, ""weight_decay"": 0.06543007555888707}"
bohb,lcbench,167149,2,6,1,1.0,-59.66215133666992,1.953795313835144,448.06143939495087,-89.40858459472656,"{""OpenML_task_id"": ""167149"", ""batch_size"": 197, ""learning_rate"": 0.0011522141875948647, ""max_dropout"": 0.4936911887108665, ""max_units"": 381, ""momentum"": 0.3072801353566189, ""num_layers"": 1, ""weight_decay"": 0.09872163153770713}"
bohb,lcbench,167149,2,6,2,3.0,-59.10116958618164,6.1037397384643555,454.1651791334152,-89.40858459472656,"{""OpenML_task_id"": ""167149"", ""batch_size"": 197, ""learning_rate"": 0.0011522141875948647, ""max_dropout"": 0.4936911887108665, ""max_units"": 381, ""momentum"": 0.3072801353566189, ""num_layers"": 1, ""weight_decay"": 0.09872163153770713}"
bohb,lcbench,167149,2,6,3,9.0,-61.19696807861328,15.036718368530273,469.2018975019455,-89.40858459472656,"{""OpenML_task_id"": ""167149"", ""batch_size"": 197, ""learning_rate"": 0.0011522141875948647, ""max_dropout"": 0.4936911887108665, ""max_units"": 381, ""momentum"": 0.3072801353566189, ""num_layers"": 1, ""weight_decay"": 0.09872163153770713}"
bohb,lcbench,167149,2,7,1,1.0,-49.93788146972656,4.813854694366455,474.01575219631195,-89.40858459472656,"{""OpenML_task_id"": ""167149"", ""batch_size"": 80, ""learning_rate"": 0.010319996251336016, ""max_dropout"": 0.24423553239147355, ""max_units"": 80, ""momentum"": 0.7827106042854518, ""num_layers"": 2, ""weight_decay"": 0.0901920431084567}"
bohb,lcbench,167149,2,7,2,3.0,-79.35310363769531,9.01539421081543,483.0311464071274,-89.40858459472656,"{""OpenML_task_id"": ""167149"", ""batch_size"": 80, ""learning_rate"": 0.010319996251336016, ""max_dropout"": 0.24423553239147355, ""max_units"": 80, ""momentum"": 0.7827106042854518, ""num_layers"": 2, ""weight_decay"": 0.0901920431084567}"
bohb,lcbench,167149,2,7,3,9.0,-88.89067840576172,20.055416107177734,503.0865625143051,-89.40858459472656,"{""OpenML_task_id"": ""167149"", ""batch_size"": 80, ""learning_rate"": 0.010319996251336016, ""max_dropout"": 0.24423553239147355, ""max_units"": 80, ""momentum"": 0.7827106042854518, ""num_layers"": 2, ""weight_decay"": 0.0901920431084567}"
bohb,lcbench,167149,2,7,4,27.0,-91.94635009765625,38.452667236328125,541.5392297506332,-91.94635009765625,"{""OpenML_task_id"": ""167149"", ""batch_size"": 80, ""learning_rate"": 0.010319996251336016, ""max_dropout"": 0.24423553239147355, ""max_units"": 80, ""momentum"": 0.7827106042854518, ""num_layers"": 2, ""weight_decay"": 0.0901920431084567}"
bohb,lcbench,167149,2,7,5,52.0,-93.11338806152344,51.94277572631836,593.4820054769516,-93.11338806152344,"{""OpenML_task_id"": ""167149"", ""batch_size"": 80, ""learning_rate"": 0.010319996251336016, ""max_dropout"": 0.24423553239147355, ""max_units"": 80, ""momentum"": 0.7827106042854518, ""num_layers"": 2, ""weight_decay"": 0.0901920431084567}"
bohb,lcbench,167149,2,8,1,1.0,-61.95245361328125,2.220139265060425,595.702144742012,-93.11338806152344,"{""OpenML_task_id"": ""167149"", ""batch_size"": 129, ""learning_rate"": 0.0031074043471552757, ""max_dropout"": 0.7245392644624575, ""max_units"": 104, ""momentum"": 0.1922824279675165, ""num_layers"": 1, ""weight_decay"": 0.04074441290744872}"
bohb,lcbench,167149,2,8,2,3.0,-61.69435119628906,7.793838024139404,603.4959827661514,-93.11338806152344,"{""OpenML_task_id"": ""167149"", ""batch_size"": 129, ""learning_rate"": 0.0031074043471552757, ""max_dropout"": 0.7245392644624575, ""max_units"": 104, ""momentum"": 0.1922824279675165, ""num_layers"": 1, ""weight_decay"": 0.04074441290744872}"
bohb,lcbench,167149,2,8,3,9.0,-67.16618347167969,15.41740894317627,618.9133917093277,-93.11338806152344,"{""OpenML_task_id"": ""167149"", ""batch_size"": 129, ""learning_rate"": 0.0031074043471552757, ""max_dropout"": 0.7245392644624575, ""max_units"": 104, ""momentum"": 0.1922824279675165, ""num_layers"": 1, ""weight_decay"": 0.04074441290744872}"
bohb,lcbench,167149,2,8,4,27.0,-78.29557037353516,24.478679656982422,643.3920713663101,-93.11338806152344,"{""OpenML_task_id"": ""167149"", ""batch_size"": 129, ""learning_rate"": 0.0031074043471552757, ""max_dropout"": 0.7245392644624575, ""max_units"": 104, ""momentum"": 0.1922824279675165, ""num_layers"": 1, ""weight_decay"": 0.04074441290744872}"
bohb,lcbench,167149,2,9,1,1.0,-51.10258865356445,2.545050859451294,645.9371222257614,-93.11338806152344,"{""OpenML_task_id"": ""167149"", ""batch_size"": 120, ""learning_rate"": 0.0027966285828232413, ""max_dropout"": 0.7294242342660372, ""max_units"": 101, ""momentum"": 0.31165343736963563, ""num_layers"": 2, ""weight_decay"": 0.048144283423743744}"
bohb,lcbench,167149,2,9,2,3.0,-50.38216018676758,8.486889839172363,654.4240120649338,-93.11338806152344,"{""OpenML_task_id"": ""167149"", ""batch_size"": 120, ""learning_rate"": 0.0027966285828232413, ""max_dropout"": 0.7294242342660372, ""max_units"": 101, ""momentum"": 0.31165343736963563, ""num_layers"": 2, ""weight_decay"": 0.048144283423743744}"
bohb,lcbench,167149,2,10,1,1.0,-55.55952072143555,3.933943510055542,658.3579555749893,-93.11338806152344,"{""OpenML_task_id"": ""167149"", ""batch_size"": 432, ""learning_rate"": 0.05541475738991495, ""max_dropout"": 0.7178607981599453, ""max_units"": 788, ""momentum"": 0.8777327403873713, ""num_layers"": 3, ""weight_decay"": 0.06299617671293599}"
