algorithm,scenario,instance,seed,trial_id,rung,fidelity,validation_error,simulated_cost,cumulative_cost,best_validation_error,config_json
bohb,lcbench,126029,8,1,1,1.0,-66.09336853027344,9.269187927246094,9.269187927246094,-66.09336853027344,"{""OpenML_task_id"": ""126029"", ""batch_size"": 330, ""learning_rate"": 0.08046777417892739, ""max_dropout"": 0.86919454021392, ""max_units"": 279, ""momentum"": 0.30712821189978873, ""num_layers"": 1, ""weight_decay"": 0.0612072129778011}"
bohb,lcbench,126029,8,1,2,3.0,-77.86524200439453,16.421428680419922,25.690616607666016,-77.86524200439453,"{""OpenML_task_id"": ""126029"", ""batch_size"": 330, ""learning_rate"": 0.08046777417892739, ""max_dropout"": 0.86919454021392, ""max_units"": 279, ""momentum"": 0.30712821189978873, ""num_layers"": 1, ""weight_decay"": 0.0612072129778011}"
bohb,lcbench,126029,8,1,3,9.0,-76.75132751464844,24.71155548095703,50.40217208862305,-77.86524200439453,"{""OpenML_task_id"": ""126029"", ""batch_size"": 330, ""learning_rate"": 0.08046777417892739, ""max_dropout"": 0.86919454021392, ""max_units"": 279, ""momentum"": 0.30712821189978873, ""num_layers"": 1, ""weight_decay"": 0.0612072129778011}"
bohb,lcbench,126029,8,1,4,27.0,-76.72982788085938,38.18911361694336,88.5912857055664,-77.86524200439453,"{""OpenML_task_id"": ""126029"", ""batch_size"": 330, ""learning_rate"": 0.08046777417892739, ""max_dropout"": 0.86919454021392, ""max_units"": 279, ""momentum"": 0.30712821189978873, ""num_layers"": 1, ""weight_decay"": 0.0612072129778011}"
bohb,lcbench,126029,8,1,5,52.0,-76.88922119140625,60.0878791809082,148.6791648864746,-77.86524200439453,"{""OpenML_task_id"": ""126029"", ""batch_size"": 330, ""learning_rate"": 0.08046777417892739, ""max_dropout"": 0.86919454021392, ""max_units"": 279, ""momentum"": 0.30712821189978873, ""num_layers"": 1, ""weight_decay"": 0.0612072129778011}"
bohb,lcbench,126029,8,2,1,1.0,-43.20683288574219,6.849781513214111,155.52894639968872,-77.86524200439453,"{""OpenML_task_id"": ""126029"", ""batch_size"": 228, ""learning_rate"": 0.0016061101980086132, ""max_dropout"": 0.8720885848879202, ""max_units"": 835, ""momentum"": 0.23040696452270115, ""num_layers"": 3, ""weight_decay"": 0.040273710221799715}"
bohb,lcbench,126029,8,3,1,1.0,-42.625606536865234,11.167062759399414,166.69600915908813,-77.86524200439453,"{""OpenML_task_id"": ""126029"", ""batch_size"": 273, ""learning_rate"": 0.00011583610880016208, ""max_dropout"": 0.3528119943222032, ""max_units"": 244, ""momentum"": 0.878586143158815, ""num_layers"": 4, ""weight_decay"": 0.0218879180713746}"
bohb,lcbench,126029,8,4,1,1.0,-50.14124298095703,2.493455410003662,169.1894645690918,-77.86524200439453,"{""OpenML_task_id"": ""126029"", ""batch_size"": 20, ""learning_rate"": 0.08884063205356385, ""max_dropout"": 0.12785571292503184, ""max_units"": 156, ""momentum"": 0.1631391318276769, ""num_layers"": 5, ""weight_decay"": 0.053103662537780066}"
bohb,lcbench,126029,8,4,2,3.0,-84.14282989501953,6.126051425933838,175.31551599502563,-84.14282989501953,"{""OpenML_task_id"": ""126029"", ""batch_size"": 20, ""learning_rate"": 0.08884063205356385, ""max_dropout"": 0.12785571292503184, ""max_units"": 156, ""momentum"": 0.1631391318276769, ""num_layers"": 5, ""weight_decay"": 0.053103662537780066}"
bohb,lcbench,126029,8,4,3,9.0,-88.2762451171875,19.475318908691406,194.79083490371704,-88.2762451171875,"{""OpenML_task_id"": ""126029"", ""batch_size"": 20, ""learning_rate"": 0.08884063205356385, ""max_dropout"": 0.12785571292503184, ""max_units"": 156, ""momentum"": 0.1631391318276769, ""num_layers"": 5, ""weight_decay"": 0.053103662537780066}"
