algorithm,scenario,instance,seed,trial_id,rung,fidelity,validation_error,simulated_cost,cumulative_cost,best_validation_error,config_json
asha,lcbench,167161,3,1,1,1.0,-46.05550765991211,5.710499286651611,5.710499286651611,-46.05550765991211,"{""OpenML_task_id"": ""167161"", ""batch_size"": 108, ""learning_rate"": 0.013318136687429968, ""max_dropout"": 0.2909047389129443, ""max_units"": 264, ""momentum"": 0.8947227893694126, ""num_layers"": 3, ""weight_decay"": 0.0018846133849566762}"
asha,lcbench,167161,3,1,2,3.0,-61.19329071044922,11.185190200805664,16.895689487457275,-61.19329071044922,"{""OpenML_task_id"": ""167161"", ""batch_size"": 108, ""learning_rate"": 0.013318136687429968, ""max_dropout"": 0.2909047389129443, ""max_units"": 264, ""momentum"": 0.8947227893694126, ""num_layers"": 3, ""weight_decay"": 0.0018846133849566762}"
asha,lcbench,167161,3,1,3,9.0,-67.15110778808594,27.736160278320312,44.63184976577759,-67.15110778808594,"{""OpenML_task_id"": ""167161"", ""batch_size"": 108, ""learning_rate"": 0.013318136687429968, ""max_dropout"": 0.2909047389129443, ""max_units"": 264, ""momentum"": 0.8947227893694126, ""num_layers"": 3, ""weight_decay"": 0.0018846133849566762}"
asha,lcbench,167161,3,1,4,27.0,-70.74259185791016,63.194759368896484,107.82660913467407,-70.74259185791016,"{""OpenML_task_id"": ""167161"", ""batch_size"": 108, ""learning_rate"": 0.013318136687429968, ""max_dropout"": 0.2909047389129443, ""max_units"": 264, ""momentum"": 0.8947227893694126, ""num_layers"": 3, ""weight_decay"": 0.0018846133849566762}"
asha,lcbench,167161,3,1,5,52.0,-72.5097885131836,116.59182739257812,224.4184365272522,-72.5097885131836,"{""OpenML_task_id"": ""167161"", ""batch_size"": 108, ""learning_rate"": 0.013318136687429968, ""max_dropout"": 0.2909047389129443, ""max_units"": 264, ""momentum"": 0.8947227893694126, ""num_layers"": 3, ""weight_decay"": 0.0018846133849566762}"
asha,lcbench,167161,3,2,1,1.0,-62.79786682128906,3.055427074432373,227.47386360168457,-72.5097885131836,"{""OpenML_task_id"": ""167161"", ""batch_size"": 18, ""learning_rate"": 0.000554197920268787, ""max_dropout"": 0.09355149746544533, ""max_units"": 439, ""momentum"": 0.22937942822710844, ""num_layers"": 1, ""weight_decay"": 0.02156554507140773}"
asha,lcbench,167161,3,2,2,3.0,-65.9060287475586,13.617147445678711,241.09101104736328,-72.5097885131836,"{""OpenML_task_id"": ""167161"", ""batch_size"": 18, ""learning_rate"": 0.000554197920268787, ""max_dropout"": 0.09355149746544533, ""max_units"": 439, ""momentum"": 0.22937942822710844, ""num_layers"": 1, ""weight_decay"": 0.02156554507140773}"
asha,lcbench,167161,3,2,3,9.0,-66.179931640625,29.07345962524414,270.1644706726074,-72.5097885131836,"{""OpenML_task_id"": ""167161"", ""batch_size"": 18, ""learning_rate"": 0.000554197920268787, ""max_dropout"": 0.09355149746544533, ""max_units"": 439, ""momentum"": 0.22937942822710844, ""num_layers"": 1, ""weight_decay"": 0.02156554507140773}"
asha,lcbench,167161,3,3,1,1.0,-57.288394927978516,5.327019691467285,275.4914903640747,-72.5097885131836,"{""OpenML_task_id"": ""167161"", ""batch_size"": 55, ""learning_rate"": 0.0030054380132902175, ""max_dropout"": 0.9133014457224449, ""max_units"": 535, ""momentum"": 0.966546957572808, ""num_layers"": 1, ""weight_decay"": 0.04151596868903687}"
asha,lcbench,167161,3,3,2,3.0,-64.20561218261719,19.752819061279297,295.244309425354,-72.5097885131836,"{""OpenML_task_id"": ""167161"", ""batch_size"": 55, ""learning_rate"": 0.0030054380132902175, ""max_dropout"": 0.9133014457224449, ""max_units"": 535, ""momentum"": 0.966546957572808, ""num_layers"": 1, ""weight_decay"": 0.04151596868903687}"
asha,lcbench,167161,3,3,3,9.0,-66.92620849609375,26.736328125,321.980637550354,-72.5097885131836,"{""OpenML_task_id"": ""167161"", ""batch_size"": 55, ""learning_rate"": 0.0030054380132902175, ""max_dropout"": 0.9133014457224449, ""max_units"": 535, ""momentum"": 0.966546957572808, ""num_layers"": 1, ""weight_decay"": 0.04151596868903687}"
