algorithm,scenario,instance,seed,trial_id,rung,fidelity,validation_error,simulated_cost,cumulative_cost,best_validation_error,config_json
bohb,lcbench,167200,6,1,1,1.0,-48.325504302978516,4.532171249389648,4.532171249389648,-48.325504302978516,"{""OpenML_task_id"": ""167200"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
bohb,lcbench,167200,6,1,2,3.0,-49.90446853637695,20.526748657226562,25.05891990661621,-49.90446853637695,"{""OpenML_task_id"": ""167200"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
bohb,lcbench,167200,6,1,3,9.0,-50.629722595214844,43.41558837890625,68.47450828552246,-50.629722595214844,"{""OpenML_task_id"": ""167200"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
bohb,lcbench,167200,6,1,4,27.0,-52.95475387573242,85.83538818359375,154.3098964691162,-52.95475387573242,"{""OpenML_task_id"": ""167200"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
bohb,lcbench,167200,6,1,5,52.0,-54.360294342041016,146.37771606445312,300.68761253356934,-54.360294342041016,"{""OpenML_task_id"": ""167200"", ""batch_size"": 353, ""learning_rate"": 0.0009906937334398737, ""max_dropout"": 0.8212291230578318, ""max_units"": 72, ""momentum"": 0.1958144451430115, ""num_layers"": 2, ""weight_decay"": 0.009956174504879397}"
bohb,lcbench,167200,6,2,1,1.0,-47.17001724243164,6.049355506896973,306.7369680404663,-54.360294342041016,"{""OpenML_task_id"": ""167200"", ""batch_size"": 132, ""learning_rate"": 0.0039011207398969303, ""max_dropout"": 0.4828327121028261, ""max_units"": 631, ""momentum"": 0.771961545235925, ""num_layers"": 3, ""weight_decay"": 0.05180846083580689}"
bohb,lcbench,167200,6,3,1,1.0,-45.5267219543457,7.27927827835083,314.01624631881714,-54.360294342041016,"{""OpenML_task_id"": ""167200"", ""batch_size"": 119, ""learning_rate"": 0.008631082894759624, ""max_dropout"": 0.9902242713734164, ""max_units"": 621, ""momentum"": 0.46774883198640094, ""num_layers"": 4, ""weight_decay"": 0.08017407363703627}"
bohb,lcbench,167200,6,4,1,1.0,-60.05740737915039,4.441530704498291,318.45777702331543,-60.05740737915039,"{""OpenML_task_id"": ""167200"", ""batch_size"": 78, ""learning_rate"": 0.010507612252183463, ""max_dropout"": 0.14784469308086157, ""max_units"": 172, ""momentum"": 0.6486641812408511, ""num_layers"": 5, ""weight_decay"": 0.05759947567881025}"
bohb,lcbench,167200,6,4,2,3.0,-61.134952545166016,12.795804023742676,331.2535810470581,-61.134952545166016,"{""OpenML_task_id"": ""167200"", ""batch_size"": 78, ""learning_rate"": 0.010507612252183463, ""max_dropout"": 0.14784469308086157, ""max_units"": 172, ""momentum"": 0.6486641812408511, ""num_layers"": 5, ""weight_decay"": 0.05759947567881025}"
bohb,lcbench,167200,6,4,3,9.0,-62.85898208618164,43.775360107421875,375.02894115448,-62.85898208618164,"{""OpenML_task_id"": ""167200"", ""batch_size"": 78, ""learning_rate"": 0.010507612252183463, ""max_dropout"": 0.14784469308086157, ""max_units"": 172, ""momentum"": 0.6486641812408511, ""num_layers"": 5, ""weight_decay"": 0.05759947567881025}"
bohb,lcbench,167200,6,4,4,27.0,-64.09837341308594,107.86941528320312,482.8983564376831,-64.09837341308594,"{""OpenML_task_id"": ""167200"", ""batch_size"": 78, ""learning_rate"": 0.010507612252183463, ""max_dropout"": 0.14784469308086157, ""max_units"": 172, ""momentum"": 0.6486641812408511, ""num_layers"": 5, ""weight_decay"": 0.05759947567881025}"
bohb,lcbench,167200,6,4,5,52.0,-67.56088256835938,219.67945861816406,702.5778150558472,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 78, ""learning_rate"": 0.010507612252183463, ""max_dropout"": 0.14784469308086157, ""max_units"": 172, ""momentum"": 0.6486641812408511, ""num_layers"": 5, ""weight_decay"": 0.05759947567881025}"
bohb,lcbench,167200,6,5,1,1.0,-47.12832260131836,8.387882232666016,710.9656972885132,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 21, ""learning_rate"": 0.0004675744783639273, ""max_dropout"": 0.2178902195166882, ""max_units"": 631, ""momentum"": 0.5096148456994043, ""num_layers"": 3, ""weight_decay"": 0.0255688494195275}"
bohb,lcbench,167200,6,6,1,1.0,-50.16583251953125,4.686957836151123,715.6526551246643,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 96, ""learning_rate"": 0.005658897830523659, ""max_dropout"": 0.8369104336956548, ""max_units"": 99, ""momentum"": 0.8618114052574448, ""num_layers"": 1, ""weight_decay"": 0.05091724373384671}"
bohb,lcbench,167200,6,6,2,3.0,-60.022247314453125,19.312164306640625,734.9648194313049,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 96, ""learning_rate"": 0.005658897830523659, ""max_dropout"": 0.8369104336956548, ""max_units"": 99, ""momentum"": 0.8618114052574448, ""num_layers"": 1, ""weight_decay"": 0.05091724373384671}"
bohb,lcbench,167200,6,6,3,9.0,-60.205718994140625,42.407386779785156,777.3722062110901,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 96, ""learning_rate"": 0.005658897830523659, ""max_dropout"": 0.8369104336956548, ""max_units"": 99, ""momentum"": 0.8618114052574448, ""num_layers"": 1, ""weight_decay"": 0.05091724373384671}"
bohb,lcbench,167200,6,6,4,27.0,-59.97233581542969,88.57552337646484,865.9477295875549,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 96, ""learning_rate"": 0.005658897830523659, ""max_dropout"": 0.8369104336956548, ""max_units"": 99, ""momentum"": 0.8618114052574448, ""num_layers"": 1, ""weight_decay"": 0.05091724373384671}"
bohb,lcbench,167200,6,6,5,52.0,-59.945709228515625,156.90736389160156,1022.8550934791565,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 96, ""learning_rate"": 0.005658897830523659, ""max_dropout"": 0.8369104336956548, ""max_units"": 99, ""momentum"": 0.8618114052574448, ""num_layers"": 1, ""weight_decay"": 0.05091724373384671}"
bohb,lcbench,167200,6,7,1,1.0,-50.577850341796875,4.73715877532959,1027.592252254486,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 319, ""learning_rate"": 0.0256579584398907, ""max_dropout"": 0.9301803849731847, ""max_units"": 371, ""momentum"": 0.33802761114817104, ""num_layers"": 2, ""weight_decay"": 0.05480547241967666}"
bohb,lcbench,167200,6,7,2,3.0,-60.763465881347656,15.590323448181152,1043.1825757026672,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 319, ""learning_rate"": 0.0256579584398907, ""max_dropout"": 0.9301803849731847, ""max_units"": 371, ""momentum"": 0.33802761114817104, ""num_layers"": 2, ""weight_decay"": 0.05480547241967666}"
bohb,lcbench,167200,6,7,3,9.0,-57.59336471557617,45.41804885864258,1088.6006245613098,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 319, ""learning_rate"": 0.0256579584398907, ""max_dropout"": 0.9301803849731847, ""max_units"": 371, ""momentum"": 0.33802761114817104, ""num_layers"": 2, ""weight_decay"": 0.05480547241967666}"
bohb,lcbench,167200,6,8,1,1.0,-52.008453369140625,4.317422866821289,1092.918047428131,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 40, ""learning_rate"": 0.07726040856050263, ""max_dropout"": 0.9515909657234637, ""max_units"": 332, ""momentum"": 0.2571632832361851, ""num_layers"": 1, ""weight_decay"": 0.03588533092639177}"
bohb,lcbench,167200,6,8,2,3.0,-60.59593963623047,23.17624282836914,1116.0942902565002,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 40, ""learning_rate"": 0.07726040856050263, ""max_dropout"": 0.9515909657234637, ""max_units"": 332, ""momentum"": 0.2571632832361851, ""num_layers"": 1, ""weight_decay"": 0.03588533092639177}"
bohb,lcbench,167200,6,9,1,1.0,-46.14273452758789,6.625271797180176,1122.7195620536804,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 102, ""learning_rate"": 0.0029993028384382872, ""max_dropout"": 0.5532261164611552, ""max_units"": 86, ""momentum"": 0.8662648660053969, ""num_layers"": 4, ""weight_decay"": 0.027707761064457728}"
bohb,lcbench,167200,6,10,1,1.0,-51.618812561035156,4.633967876434326,1127.3535299301147,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 142, ""learning_rate"": 0.04043934484224108, ""max_dropout"": 0.9432399134162228, ""max_units"": 494, ""momentum"": 0.5810195903538958, ""num_layers"": 1, ""weight_decay"": 0.02590461272833555}"
bohb,lcbench,167200,6,10,2,3.0,-61.19032287597656,19.69843292236328,1147.051962852478,-67.56088256835938,"{""OpenML_task_id"": ""167200"", ""batch_size"": 142, ""learning_rate"": 0.04043934484224108, ""max_dropout"": 0.9432399134162228, ""max_units"": 494, ""momentum"": 0.5810195903538958, ""num_layers"": 1, ""weight_decay"": 0.02590461272833555}"
